date,nav
03-04-2020,53.90140
01-04-2020,53.94540
31-03-2020,53.98970
30-03-2020,53.95600
27-03-2020,53.97540
26-03-2020,53.96310
25-03-2020,53.96130
24-03-2020,53.88720
23-03-2020,53.82850
20-03-2020,58.97400
19-03-2020,57.05860
18-03-2020,58.84030
17-03-2020,62.23940
16-03-2020,63.84960
13-03-2020,68.34050
12-03-2020,66.39980
11-03-2020,72.01490
09-03-2020,72.02820
06-03-2020,75.58530
05-03-2020,77.06440
04-03-2020,77.01060
03-03-2020,78.26200
02-03-2020,77.08320
28-02-2020,77.39590
27-02-2020,79.79700
26-02-2020,79.95770
25-02-2020,80.70550
24-02-2020,81.18820
20-02-2020,82.68940
19-02-2020,82.44000
18-02-2020,81.34750
17-02-2020,81.79490
14-02-2020,82.43770
13-02-2020,82.80680
12-02-2020,82.88610
11-02-2020,82.35700
10-02-2020,81.99140
07-02-2020,82.55940
06-02-2020,82.63370
05-02-2020,82.00380
04-02-2020,81.22910
03-02-2020,80.42680
31-01-2020,81.55160
30-01-2020,81.78350
29-01-2020,82.32570
28-01-2020,82.01970
27-01-2020,82.12120
24-01-2020,82.24930
23-01-2020,81.71120
22-01-2020,81.22110
21-01-2020,81.40600
20-01-2020,81.60790
17-01-2020,82.14910
16-01-2020,81.86740
15-01-2020,81.56510
14-01-2020,81.37710
13-01-2020,80.80070
10-01-2020,80.35730
09-01-2020,80.14700
08-01-2020,78.78220
07-01-2020,78.64960
06-01-2020,78.17440
03-01-2020,79.66840
02-01-2020,80.10120
01-01-2020,79.27450
31-12-2019,79.39760
30-12-2019,79.72320
27-12-2019,79.66540
26-12-2019,78.74690
24-12-2019,78.94280
23-12-2019,78.94530
20-12-2019,79.09340
19-12-2019,79.06760
18-12-2019,79.03360
17-12-2019,79.03560
16-12-2019,78.67160
13-12-2019,79.14620
12-12-2019,78.40300
11-12-2019,77.89690
10-12-2019,77.56230
09-12-2019,78.13290
06-12-2019,78.06310
05-12-2019,78.82560
04-12-2019,78.98560
03-12-2019,78.59620
02-12-2019,78.80930
29-11-2019,78.96660
28-11-2019,79.37770
27-11-2019,78.83490
26-11-2019,78.41250
25-11-2019,78.51950
22-11-2019,77.75120
21-11-2019,77.81330
20-11-2019,78.14340
19-11-2019,77.55860
18-11-2019,77.30360
15-11-2019,77.33870
14-11-2019,76.90810
13-11-2019,76.54180
11-11-2019,77.19350
08-11-2019,76.79230
07-11-2019,77.01430
06-11-2019,76.60600
05-11-2019,76.55410
04-11-2019,76.97730
01-11-2019,77.07160
31-10-2019,76.69060
30-10-2019,75.97050
29-10-2019,76.01290
25-10-2019,75.01270
24-10-2019,75.02530
23-10-2019,75.01270
22-10-2019,75.09450
18-10-2019,75.17790
17-10-2019,74.39150
16-10-2019,73.03670
15-10-2019,72.91360
14-10-2019,72.78980
11-10-2019,72.58420
10-10-2019,72.32580
09-10-2019,73.07380
07-10-2019,71.89600
04-10-2019,72.03700
03-10-2019,72.85770
01-10-2019,73.08580
30-09-2019,74.29360
27-09-2019,74.92760
26-09-2019,75.13950
25-09-2019,74.40480
24-09-2019,75.38300
23-09-2019,75.37520
20-09-2019,72.89620
19-09-2019,68.67500
18-09-2019,69.64670
17-09-2019,69.29110
16-09-2019,70.51610
13-09-2019,70.73620
12-09-2019,70.32590
11-09-2019,70.42450
09-09-2019,69.85620
06-09-2019,69.26570
05-09-2019,68.56700
04-09-2019,68.79580
03-09-2019,68.76580
30-08-2019,70.00630
29-08-2019,69.31850
28-08-2019,69.75510
27-08-2019,70.52380
26-08-2019,69.94420
23-08-2019,68.74120
22-08-2019,68.25120
21-08-2019,69.18230
20-08-2019,69.87270
19-08-2019,70.22370
16-08-2019,69.88100
14-08-2019,69.88760
13-08-2019,69.00790
09-08-2019,69.95320
08-08-2019,69.32420
07-08-2019,68.52890
06-08-2019,68.89620
05-08-2019,67.97390
02-08-2019,68.71950
01-08-2019,69.07040
31-07-2019,69.65920
30-07-2019,69.23460
29-07-2019,70.44280
26-07-2019,71.02420
25-07-2019,70.69920
24-07-2019,70.66160
23-07-2019,71.23590
22-07-2019,71.28680
19-07-2019,71.88480
18-07-2019,73.76300
17-07-2019,74.54660
16-07-2019,74.59870
15-07-2019,74.12530
12-07-2019,74.55760
11-07-2019,74.55540
10-07-2019,74.18180
09-07-2019,74.66820
08-07-2019,74.44570
05-07-2019,76.04620
04-07-2019,76.75010
03-07-2019,76.74550
02-07-2019,76.61780
01-07-2019,76.45320
28-06-2019,76.04480
27-06-2019,76.19050
26-06-2019,75.78950
25-06-2019,75.48640
24-06-2019,74.88290
21-06-2019,74.86570
20-06-2019,75.01190
19-06-2019,74.03600
18-06-2019,74.47100
17-06-2019,74.55280
14-06-2019,75.45160
13-06-2019,76.04790
12-06-2019,76.32240
11-06-2019,76.81110
10-06-2019,76.35840
07-06-2019,76.17880
06-06-2019,76.12420
04-06-2019,77.18990
03-06-2019,77.33820
31-05-2019,76.72480
30-05-2019,76.63230
29-05-2019,76.38320
28-05-2019,76.99570
27-05-2019,76.77670
24-05-2019,76.51220
23-05-2019,75.11950
22-05-2019,75.13190
21-05-2019,74.97730
20-05-2019,75.27690
17-05-2019,73.14960
16-05-2019,72.13890
15-05-2019,71.72750
14-05-2019,72.05070
13-05-2019,71.79770
10-05-2019,72.73740
09-05-2019,72.61050
08-05-2019,72.95430
07-05-2019,73.72330
06-05-2019,74.33710
03-05-2019,74.95700
02-05-2019,74.95710
30-04-2019,75.32900
26-04-2019,75.64120
25-04-2019,75.15720
24-04-2019,75.72330
23-04-2019,75.23450
22-04-2019,75.12880
18-04-2019,76.10290
16-04-2019,76.26780
15-04-2019,75.86930
12-04-2019,75.65120
11-04-2019,75.40340
10-04-2019,75.32530
09-04-2019,75.44270
08-04-2019,75.17570
05-04-2019,75.67630
04-04-2019,75.27660
03-04-2019,75.51890
02-04-2019,76.22740
01-04-2019,76.47020
29-03-2019,76.43130
28-03-2019,76.03490
27-03-2019,75.36240
26-03-2019,74.96600
25-03-2019,74.09630
22-03-2019,74.78570
20-03-2019,75.25500
19-03-2019,75.40370
18-03-2019,74.98750
15-03-2019,74.94250
14-03-2019,74.84070
13-03-2019,74.82700
12-03-2019,74.69990
11-03-2019,74.02990
08-03-2019,72.95540
07-03-2019,72.88250
06-03-2019,72.88100
05-03-2019,72.36920
01-03-2019,71.39280
28-02-2019,70.77810
27-02-2019,70.43900
26-02-2019,70.23450
25-02-2019,70.26770
22-02-2019,69.71760
21-02-2019,69.62750
20-02-2019,69.02480
19-02-2019,68.59640
18-02-2019,68.65310
15-02-2019,69.08890
14-02-2019,69.38160
13-02-2019,69.61480
12-02-2019,69.71790
11-02-2019,69.99430
08-02-2019,70.66180
07-02-2019,71.25950
06-02-2019,71.11510
05-02-2019,70.79920
04-02-2019,71.04160
01-02-2019,70.91330
31-01-2019,70.53310
30-01-2019,69.99000
29-01-2019,69.46590
28-01-2019,69.68320
25-01-2019,70.77100
24-01-2019,71.30840
23-01-2019,71.43510
22-01-2019,71.58810
21-01-2019,71.72910
18-01-2019,71.63220
17-01-2019,71.64650
16-01-2019,71.79730
15-01-2019,71.81200
14-01-2019,71.31960
11-01-2019,71.76120
10-01-2019,72.08050
09-01-2019,71.95900
08-01-2019,71.60740
07-01-2019,71.52620
04-01-2019,71.48590
03-01-2019,71.25430
02-01-2019,71.72240
01-01-2019,72.35890
31-12-2018,72.36440
28-12-2018,71.95020
27-12-2018,71.45740
26-12-2018,71.08670
24-12-2018,70.88810
21-12-2018,71.43230
20-12-2018,72.43900
19-12-2018,72.71590
18-12-2018,71.87880
17-12-2018,71.76840
14-12-2018,71.48400
13-12-2018,71.40150
12-12-2018,70.96980
11-12-2018,69.55500
10-12-2018,68.93230
07-12-2018,69.89080
06-12-2018,69.68740
05-12-2018,70.69240
04-12-2018,71.19660
03-12-2018,71.34120
30-11-2018,71.41830
29-11-2018,71.15610
28-11-2018,70.66710
27-11-2018,70.80490
26-11-2018,70.14510
22-11-2018,69.67380
21-11-2018,70.05620
20-11-2018,69.90280
19-11-2018,70.54120
16-11-2018,70.30560
15-11-2018,70.05200
14-11-2018,69.76410
13-11-2018,69.69410
12-11-2018,69.46100
09-11-2018,69.88480
06-11-2018,69.29320
05-11-2018,69.49500
02-11-2018,69.68440
01-11-2018,69.28710
31-10-2018,69.05480
30-10-2018,68.10670
29-10-2018,67.90620
26-10-2018,66.35950
25-10-2018,66.41660
24-10-2018,66.78320
23-10-2018,66.13190
22-10-2018,66.73140
19-10-2018,67.62140
17-10-2018,68.34440
16-10-2018,69.38790
15-10-2018,68.48250
12-10-2018,68.17270
11-10-2018,66.86600
10-10-2018,68.18340
09-10-2018,65.97940
08-10-2018,66.38120
05-10-2018,66.57230
04-10-2018,68.71530
03-10-2018,70.76010
01-10-2018,71.49820
28-09-2018,71.72980
27-09-2018,72.10470
26-09-2018,72.80970
25-09-2018,72.28510
24-09-2018,72.17130
21-09-2018,73.29130
19-09-2018,74.14360
18-09-2018,74.49840
17-09-2018,75.37620
14-09-2018,75.91980
12-09-2018,74.84110
11-09-2018,74.88880
10-09-2018,75.78160
07-09-2018,77.17720
06-09-2018,76.62590
05-09-2018,76.35740
04-09-2018,76.26310
03-09-2018,77.70240
31-08-2018,78.35870
30-08-2018,78.28670
29-08-2018,78.49150
28-08-2018,78.39330
27-08-2018,78.30320
24-08-2018,77.57090
23-08-2018,77.67400
21-08-2018,77.65780
20-08-2018,77.31700
17-08-2018,77.05540
16-08-2018,76.70180
14-08-2018,76.77430
13-08-2018,76.03020
10-08-2018,76.97140
09-08-2018,77.38460
08-08-2018,77.30760
07-08-2018,76.85850
06-08-2018,77.24910
03-08-2018,76.96010
02-08-2018,76.42500
01-08-2018,76.54740
31-07-2018,76.61420
30-07-2018,76.13260
27-07-2018,75.63010
26-07-2018,74.85540
25-07-2018,74.37350
24-07-2018,74.43480
23-07-2018,74.02100
20-07-2018,73.39090
19-07-2018,72.64990
18-07-2018,73.06620
17-07-2018,73.48650
16-07-2018,72.51260
13-07-2018,73.61820
12-07-2018,73.97540
11-07-2018,73.66940
10-07-2018,73.95120
09-07-2018,73.27290
06-07-2018,72.43130
05-07-2018,71.97080
04-07-2018,72.16380
03-07-2018,72.08470
02-07-2018,71.57580
29-06-2018,71.80490
28-06-2018,71.11930
27-06-2018,72.18490
26-06-2018,73.04320
25-06-2018,73.19860
22-06-2018,73.72980
21-06-2018,73.54850
20-06-2018,73.58010
19-06-2018,73.39050
18-06-2018,74.11570
15-06-2018,74.02430
14-06-2018,74.44070
13-06-2018,74.57210
12-06-2018,74.86490
11-06-2018,74.43410
08-06-2018,74.09930
07-06-2018,73.89870
06-06-2018,73.14490
05-06-2018,72.63630
04-06-2018,73.20480
01-06-2018,73.97300
31-05-2018,74.62800
30-05-2018,74.35610
29-05-2018,74.38460
28-05-2018,74.53140
25-05-2018,73.82230
24-05-2018,72.99320
23-05-2018,72.92210
22-05-2018,73.66910
21-05-2018,73.38780
18-05-2018,74.16520
17-05-2018,74.83600
16-05-2018,74.71770
15-05-2018,75.08860
14-05-2018,75.56150
11-05-2018,75.92590
10-05-2018,75.43810
09-05-2018,75.91320
08-05-2018,76.05300
07-05-2018,75.80870
04-05-2018,75.38840
03-05-2018,75.53740
02-05-2018,75.54340
30-04-2018,75.55560
27-04-2018,75.57370
26-04-2018,75.57980
25-04-2018,75.58590
24-04-2018,75.59190
23-04-2018,75.59800
20-04-2018,75.61620
19-04-2018,75.62230
18-04-2018,75.62830
17-04-2018,75.83950
16-04-2018,75.84190
13-04-2018,75.40740
12-04-2018,75.47350
11-04-2018,75.50810
10-04-2018,75.75470
09-04-2018,75.83250
06-04-2018,75.37370
05-04-2018,75.07770
04-04-2018,73.44680
03-04-2018,74.27510
02-04-2018,73.81560
28-03-2018,72.94470
27-03-2018,73.46170
26-03-2018,72.81590
23-03-2018,71.75540
22-03-2018,72.39560
21-03-2018,72.86190
20-03-2018,72.59770
