date,nav
20-09-2024,947.84000
19-09-2024,938.14000
18-09-2024,937.30000
17-09-2024,941.85000
16-09-2024,941.75000
13-09-2024,941.69000
12-09-2024,937.98000
11-09-2024,925.20000
10-09-2024,930.82000
09-09-2024,925.40000
06-09-2024,927.77000
05-09-2024,939.89000
04-09-2024,936.28000
03-09-2024,937.74000
02-09-2024,936.49000
30-08-2024,935.76000
29-08-2024,927.73000
28-08-2024,932.12000
27-08-2024,932.19000
26-08-2024,929.30000
23-08-2024,924.92000
22-08-2024,923.41000
21-08-2024,918.51000
20-08-2024,912.25000
19-08-2024,905.61000
16-08-2024,902.12000
14-08-2024,887.92000
13-08-2024,889.29000
12-08-2024,897.67000
09-08-2024,894.08000
08-08-2024,886.59000
07-08-2024,892.39000
06-08-2024,877.83000
05-08-2024,879.96000
02-08-2024,909.52000
01-08-2024,919.10000
31-07-2024,923.45000
30-07-2024,921.92000
29-07-2024,917.88000
26-07-2024,913.80000
25-07-2024,899.79000
24-07-2024,899.58000
23-07-2024,892.59000
22-07-2024,896.41000
19-07-2024,889.42000
18-07-2024,906.09000
16-07-2024,909.07000
15-07-2024,908.55000
12-07-2024,904.84000
11-07-2024,904.21000
10-07-2024,902.33000
09-07-2024,904.07000
08-07-2024,901.38000
05-07-2024,902.05000
04-07-2024,900.94000
03-07-2024,897.09000
02-07-2024,891.48000
01-07-2024,894.10000
28-06-2024,885.79000
27-06-2024,885.71000
26-06-2024,884.47000
25-06-2024,883.42000
24-06-2024,879.79000
21-06-2024,876.69000
20-06-2024,878.71000
19-06-2024,875.05000
18-06-2024,882.01000
14-06-2024,875.27000
13-06-2024,866.24000
12-06-2024,859.29000
11-06-2024,853.30000
10-06-2024,849.99000
07-06-2024,848.79000
06-06-2024,833.68000
05-06-2024,818.04000
04-06-2024,791.35000
03-06-2024,854.09000
31-05-2024,825.77000
30-05-2024,824.76000
29-05-2024,832.34000
28-05-2024,834.82000
27-05-2024,840.53000
24-05-2024,839.93000
23-05-2024,837.31000
22-05-2024,828.75000
21-05-2024,827.50000
17-05-2024,822.66000
16-05-2024,815.62000
15-05-2024,806.51000
14-05-2024,802.54000
13-05-2024,795.81000
10-05-2024,795.51000
09-05-2024,792.35000
08-05-2024,805.55000
07-05-2024,800.12000
06-05-2024,810.89000
03-05-2024,816.53000
02-05-2024,820.41000
30-04-2024,815.99000
29-04-2024,812.82000
26-04-2024,807.16000
25-04-2024,807.49000
24-04-2024,802.55000
23-04-2024,797.93000
22-04-2024,795.16000
19-04-2024,788.33000
18-04-2024,786.07000
16-04-2024,788.82000
15-04-2024,790.81000
12-04-2024,799.89000
10-04-2024,804.86000
09-04-2024,798.82000
