date,nav
13-04-2007,0.00000
12-04-2007,16.43000
11-04-2007,16.51000
10-04-2007,16.51000
09-04-2007,16.50000
05-04-2007,16.17000
04-04-2007,16.13000
03-04-2007,15.96000
02-04-2007,15.75000
30-03-2007,16.45000
29-03-2007,16.34000
28-03-2007,16.22000
26-03-2007,16.50000
23-03-2007,16.65000
22-03-2007,16.73000
21-03-2007,16.32000
20-03-2007,16.01000
19-03-2007,15.97000
16-03-2007,15.75000
15-03-2007,15.85000
14-03-2007,15.79000
13-03-2007,16.33000
12-03-2007,16.20000
09-03-2007,16.13000
08-03-2007,16.31000
07-03-2007,15.84000
06-03-2007,15.99000
05-03-2007,15.63000
02-03-2007,16.21000
01-03-2007,16.54000
28-02-2007,16.29000
27-02-2007,16.86000
26-02-2007,17.08000
23-02-2007,17.08000
22-02-2007,17.52000
21-02-2007,17.70000
20-02-2007,17.79000
19-02-2007,17.95000
15-02-2007,17.84000
14-02-2007,17.44000
13-02-2007,17.52000
12-02-2007,17.59000
09-02-2007,18.05000
08-02-2007,18.20000
07-02-2007,18.19000
06-02-2007,18.05000
05-02-2007,18.10000
02-02-2007,18.02000
01-02-2007,17.89000
31-01-2007,17.72000
29-01-2007,17.83000
25-01-2007,17.94000
24-01-2007,17.73000
23-01-2007,17.67000
22-01-2007,17.87000
19-01-2007,17.82000
18-01-2007,17.94000
17-01-2007,17.80000
16-01-2007,17.81000
15-01-2007,17.81000
12-01-2007,17.72000
11-01-2007,17.28000
10-01-2007,16.91000
09-01-2007,17.17000
08-01-2007,17.30000
05-01-2007,17.54000
04-01-2007,17.55000
03-01-2007,17.68000
02-01-2007,17.62000
29-12-2006,17.45000
28-12-2006,17.45000
27-12-2006,17.50000
26-12-2006,17.34000
22-12-2006,17.07000
21-12-2006,16.95000
20-12-2006,16.89000
19-12-2006,16.96000
18-12-2006,17.38000
15-12-2006,17.27000
14-12-2006,17.05000
13-12-2006,16.73000
12-12-2006,16.52000
11-12-2006,17.09000
08-12-2006,17.57000
07-12-2006,17.75000
06-12-2006,17.75000
05-12-2006,17.75000
04-12-2006,17.69000
01-12-2006,17.61000
30-11-2006,17.44000
29-11-2006,17.39000
28-11-2006,17.36000
27-11-2006,17.51000
24-11-2006,17.46000
23-11-2006,17.42000
22-11-2006,17.47000
21-11-2006,17.38000
20-11-2006,17.13000
17-11-2006,17.11000
16-11-2006,17.20000
15-11-2006,17.17000
14-11-2006,17.14000
13-11-2006,17.11000
10-11-2006,17.03000
09-11-2006,16.93000
08-11-2006,16.92000
07-11-2006,17.01000
06-11-2006,17.08000
03-11-2006,17.05000
02-11-2006,16.97000
01-11-2006,16.91000
31-10-2006,16.82000
30-10-2006,16.84000
27-10-2006,16.76000
26-10-2006,16.51000
23-10-2006,16.49000
20-10-2006,16.55000
19-10-2006,16.57000
18-10-2006,16.70000
17-10-2006,16.75000
16-10-2006,16.79000
13-10-2006,16.64000
12-10-2006,16.46000
11-10-2006,16.21000
10-10-2006,16.22000
09-10-2006,16.20000
06-10-2006,16.22000
05-10-2006,16.23000
04-10-2006,16.04000
03-10-2006,16.24000
29-09-2006,16.33000
28-09-2006,16.22000
27-09-2006,16.28000
26-09-2006,16.22000
25-09-2006,16.07000
22-09-2006,16.13000
21-09-2006,16.19000
20-09-2006,15.99000
19-09-2006,15.84000
18-09-2006,16.02000
15-09-2006,15.95000
14-09-2006,15.89000
13-09-2006,15.81000
12-09-2006,15.55000
11-09-2006,15.48000
08-09-2006,15.96000
07-09-2006,15.85000
06-09-2006,15.97000
05-09-2006,15.87000
04-09-2006,15.83000
01-09-2006,15.66000
31-08-2006,15.63000
30-08-2006,15.65000
29-08-2006,15.61000
28-08-2006,15.52000
25-08-2006,15.44000
24-08-2006,15.35000
23-08-2006,15.21000
22-08-2006,15.34000
21-08-2006,15.40000
18-08-2006,15.35000
17-08-2006,15.31000
16-08-2006,15.35000
14-08-2006,15.16000
11-08-2006,14.94000
10-08-2006,14.89000
09-08-2006,14.86000
08-08-2006,14.65000
07-08-2006,14.46000
04-08-2006,14.54000
03-08-2006,14.62000
02-08-2006,14.60000
01-08-2006,14.46000
31-07-2006,14.43000
28-07-2006,14.37000
27-07-2006,14.42000
26-07-2006,14.25000
25-07-2006,13.96000
24-07-2006,13.75000
21-07-2006,13.65000
20-07-2006,13.95000
19-07-2006,13.55000
18-07-2006,13.83000
17-07-2006,13.89000
14-07-2006,14.33000
13-07-2006,14.52000
12-07-2006,14.62000
11-07-2006,14.30000
10-07-2006,14.37000
07-07-2006,14.12000
06-07-2006,14.43000
05-07-2006,14.61000
04-07-2006,14.34000
03-07-2006,14.28000
30-06-2006,14.11000
29-06-2006,13.67000
28-06-2006,13.66000
27-06-2006,13.65000
26-06-2006,13.55000
23-06-2006,13.95000
22-06-2006,13.81000
21-06-2006,13.51000
20-06-2006,13.29000
19-06-2006,13.50000
16-06-2006,13.34000
15-06-2006,12.93000
14-06-2006,12.08000
13-06-2006,12.23000
12-06-2006,12.69000
09-06-2006,13.16000
08-06-2006,12.47000
07-06-2006,13.03000
06-06-2006,13.38000
05-06-2006,13.72000
02-06-2006,14.13000
01-06-2006,13.65000
31-05-2006,14.12000
30-05-2006,14.64000
29-05-2006,14.71000
26-05-2006,14.70000
25-05-2006,14.55000
24-05-2006,14.43000
23-05-2006,14.69000
22-05-2006,14.12000
19-05-2006,14.82000
18-05-2006,15.42000
17-05-2006,16.50000
16-05-2006,16.12000
15-05-2006,16.03000
