date,nav
09-10-2014,10.96040
08-10-2014,10.99090
07-10-2014,10.96570
01-10-2014,10.94250
30-09-2014,10.92230
29-09-2014,10.92970
26-09-2014,10.94700
25-09-2014,11.22380
24-09-2014,11.22290
23-09-2014,11.22570
22-09-2014,11.23820
19-09-2014,11.22420
18-09-2014,11.22290
17-09-2014,11.19920
16-09-2014,11.19530
15-09-2014,11.19140
12-09-2014,11.18500
11-09-2014,11.18140
10-09-2014,11.16210
09-09-2014,11.17040
08-09-2014,11.17520
05-09-2014,11.16120
04-09-2014,11.15950
03-09-2014,11.15770
02-09-2014,11.15730
01-09-2014,11.14200
28-08-2014,11.13410
27-08-2014,11.13240
26-08-2014,11.12990
25-08-2014,11.12740
22-08-2014,11.13880
21-08-2014,11.13730
20-08-2014,11.14890
19-08-2014,11.12120
14-08-2014,11.11340
13-08-2014,11.09740
12-08-2014,11.06520
11-08-2014,11.07390
08-08-2014,11.04980
07-08-2014,11.05080
06-08-2014,11.04680
05-08-2014,11.06350
04-08-2014,11.10900
01-08-2014,11.09350
31-07-2014,11.09910
30-07-2014,11.09630
28-07-2014,11.10310
25-07-2014,11.11470
24-07-2014,11.13140
23-07-2014,11.12870
22-07-2014,11.11690
21-07-2014,11.10740
18-07-2014,11.06990
17-07-2014,11.08020
16-07-2014,11.07610
15-07-2014,11.06950
14-07-2014,11.03990
11-07-2014,11.04750
10-07-2014,11.06310
09-07-2014,11.07560
08-07-2014,11.07490
07-07-2014,11.08840
04-07-2014,11.09020
03-07-2014,11.08780
02-07-2014,11.08230
30-06-2014,11.03560
27-06-2014,11.03120
26-06-2014,11.03250
25-06-2014,11.04100
24-06-2014,11.03910
23-06-2014,11.01690
20-06-2014,11.03810
19-06-2014,11.05560
18-06-2014,11.06080
17-06-2014,11.08630
16-06-2014,11.05590
13-06-2014,11.07640
12-06-2014,11.09170
11-06-2014,11.10240
10-06-2014,11.09070
09-06-2014,11.09780
06-06-2014,11.10940
05-06-2014,11.07830
04-06-2014,11.03510
03-06-2014,11.02650
02-06-2014,10.99030
30-05-2014,10.99170
29-05-2014,10.96520
28-05-2014,10.94400
27-05-2014,10.94330
26-05-2014,10.93280
23-05-2014,10.95080
22-05-2014,10.91530
21-05-2014,10.89420
20-05-2014,10.86260
19-05-2014,10.85080
16-05-2014,10.84440
15-05-2014,10.84820
13-05-2014,10.84030
12-05-2014,10.85770
09-05-2014,10.84560
08-05-2014,10.83580
07-05-2014,10.82210
06-05-2014,10.82670
05-05-2014,10.82800
02-05-2014,10.79570
30-04-2014,10.78420
29-04-2014,10.78410
28-04-2014,10.76770
25-04-2014,10.75890
23-04-2014,10.76150
22-04-2014,10.75700
21-04-2014,10.74750
17-04-2014,10.72470
16-04-2014,10.69000
15-04-2014,10.68800
11-04-2014,10.67360
10-04-2014,10.65160
09-04-2014,10.64420
07-04-2014,10.62700
04-04-2014,10.62480
03-04-2014,10.64380
02-04-2014,10.65820
28-03-2014,10.70460
27-03-2014,10.67590
26-03-2014,10.67980
25-03-2014,10.67730
24-03-2014,10.67510
21-03-2014,10.65880
20-03-2014,10.76140
19-03-2014,10.76520
18-03-2014,10.75330
14-03-2014,10.74050
13-03-2014,10.74030
12-03-2014,10.74190
11-03-2014,10.73310
10-03-2014,10.71240
07-03-2014,10.70080
06-03-2014,10.69850
05-03-2014,10.68570
04-03-2014,10.67860
03-03-2014,10.67060
28-02-2014,10.67150
26-02-2014,10.65660
25-02-2014,10.65890
24-02-2014,10.66030
21-02-2014,10.66830
20-02-2014,10.66540
18-02-2014,10.66440
17-02-2014,10.65640
14-02-2014,10.64910
13-02-2014,10.63120
12-02-2014,10.64820
11-02-2014,10.68810
10-02-2014,10.71280
07-02-2014,10.69160
06-02-2014,10.69060
05-02-2014,10.69470
04-02-2014,10.70270
03-02-2014,10.67330
31-01-2014,10.65550
30-01-2014,10.63900
29-01-2014,10.65110
28-01-2014,10.65740
27-01-2014,10.66270
24-01-2014,10.67330
23-01-2014,10.71460
22-01-2014,10.73180
21-01-2014,10.75680
20-01-2014,10.77250
17-01-2014,10.71290
16-01-2014,10.73500
15-01-2014,10.71390
13-01-2014,10.66740
10-01-2014,10.63270
09-01-2014,10.61730
08-01-2014,10.59040
07-01-2014,10.58330
06-01-2014,10.58270
03-01-2014,10.54460
02-01-2014,10.53420
01-01-2014,10.53300
31-12-2013,10.54210
30-12-2013,10.52690
27-12-2013,10.48420
26-12-2013,10.49120
24-12-2013,10.48790
23-12-2013,10.50340
20-12-2013,10.52190
19-12-2013,10.54600
18-12-2013,10.49320
17-12-2013,10.44310
16-12-2013,10.45350
13-12-2013,10.44230
12-12-2013,10.47560
11-12-2013,10.47340
10-12-2013,10.47130
09-12-2013,10.45670
06-12-2013,10.49280
05-12-2013,10.52220
04-12-2013,10.52100
03-12-2013,10.53060
02-12-2013,10.53710
29-11-2013,10.52850
28-11-2013,10.54330
27-11-2013,10.54340
26-11-2013,10.51090
25-11-2013,10.49870
22-11-2013,10.48810
21-11-2013,10.49590
20-11-2013,10.50800
19-11-2013,10.51790
18-11-2013,10.48940
14-11-2013,10.46180
13-11-2013,10.49200
12-11-2013,10.42980
11-11-2013,10.46910
08-11-2013,10.44420
07-11-2013,10.47780
06-11-2013,10.48580
05-11-2013,10.51040
01-11-2013,10.50870
31-10-2013,10.52480
30-10-2013,10.53720
29-10-2013,10.52340
28-10-2013,10.47560
25-10-2013,10.49610
24-10-2013,10.48720
23-10-2013,10.48410
22-10-2013,10.48950
21-10-2013,10.48690
18-10-2013,10.51030
17-10-2013,10.47590
15-10-2013,10.44840
14-10-2013,10.48230
11-10-2013,10.51720
10-10-2013,10.52420
09-10-2013,10.51350
08-10-2013,10.51140
07-10-2013,10.42140
04-10-2013,10.42000
03-10-2013,10.39450
01-10-2013,10.36690
30-09-2013,10.35830
27-09-2013,10.35290
26-09-2013,10.36630
25-09-2013,10.56020
24-09-2013,10.56090
23-09-2013,10.56670
20-09-2013,10.64580
19-09-2013,10.77800
18-09-2013,10.64550
17-09-2013,10.60570
16-09-2013,10.60240
13-09-2013,10.58360
12-09-2013,10.58710
11-09-2013,10.60580
10-09-2013,10.60370
06-09-2013,10.58570
05-09-2013,10.61880
04-09-2013,10.60160
03-09-2013,10.53760
02-09-2013,10.58310
30-08-2013,10.48950
29-08-2013,10.46540
28-08-2013,10.40280
27-08-2013,10.48880
26-08-2013,10.62700
23-08-2013,10.63960
22-08-2013,10.66150
21-08-2013,10.58540
20-08-2013,10.36040
19-08-2013,10.26500
16-08-2013,10.38010
14-08-2013,10.52560
13-08-2013,10.56210
12-08-2013,10.59950
08-08-2013,10.69080
07-08-2013,10.67480
06-08-2013,10.65860
05-08-2013,10.67590
02-08-2013,10.63360
01-08-2013,10.70270
31-07-2013,10.66020
30-07-2013,10.64650
29-07-2013,10.70920
26-07-2013,10.70080
25-07-2013,10.67450
24-07-2013,10.60540
23-07-2013,10.70040
22-07-2013,10.74780
19-07-2013,10.82080
18-07-2013,10.80000
17-07-2013,10.75380
16-07-2013,10.77530
15-07-2013,11.07370
12-07-2013,11.07790
11-07-2013,11.11720
10-07-2013,11.08220
09-07-2013,11.07230
08-07-2013,11.05100
05-07-2013,11.08070
04-07-2013,11.10610
03-07-2013,11.05230
02-07-2013,11.08380
28-06-2013,11.09700
27-06-2013,11.03240
26-06-2013,11.01610
25-06-2013,11.06940
24-06-2013,11.07210
21-06-2013,11.11780
20-06-2013,11.10540
19-06-2013,11.21240
18-06-2013,11.20750
17-06-2013,11.21930
14-06-2013,11.17260
13-06-2013,11.16180
12-06-2013,11.17730
11-06-2013,11.17070
10-06-2013,11.19750
07-06-2013,11.23340
06-06-2013,11.24940
05-06-2013,11.25020
04-06-2013,11.26230
03-06-2013,11.21640
31-05-2013,11.21240
30-05-2013,11.22570
29-05-2013,11.24420
28-05-2013,11.26860
27-05-2013,11.27000
24-05-2013,11.25380
23-05-2013,11.23590
22-05-2013,11.23570
21-05-2013,11.24340
20-05-2013,11.23630
17-05-2013,11.20180
16-05-2013,11.19460
15-05-2013,11.15080
14-05-2013,11.12050
13-05-2013,11.05960
10-05-2013,11.04630
09-05-2013,11.04480
08-05-2013,10.98810
07-05-2013,10.95940
06-05-2013,10.95190
03-05-2013,10.94890
