date,nav
20-09-2024,18.07410
19-09-2024,18.07800
17-09-2024,18.04710
16-09-2024,18.06910
13-09-2024,18.02060
12-09-2024,18.01080
11-09-2024,17.97970
10-09-2024,17.94260
09-09-2024,17.93000
06-09-2024,17.91720
05-09-2024,17.92430
04-09-2024,17.92530
03-09-2024,17.88560
02-09-2024,17.86240
30-08-2024,17.86560
29-08-2024,17.86400
28-08-2024,17.86610
27-08-2024,17.87830
26-08-2024,17.88700
23-08-2024,17.88670
22-08-2024,17.89840
21-08-2024,17.89950
20-08-2024,17.89610
19-08-2024,17.84780
16-08-2024,17.79480
14-08-2024,17.79030
13-08-2024,17.74900
12-08-2024,17.74990
09-08-2024,17.73420
08-08-2024,17.74650
07-08-2024,17.76500
06-08-2024,17.74510
05-08-2024,17.74570
02-08-2024,17.68290
01-08-2024,17.66080
31-07-2024,17.65730
30-07-2024,17.64580
29-07-2024,17.69990
26-07-2024,17.69290
25-07-2024,17.68770
24-07-2024,17.67130
23-07-2024,17.66440
22-07-2024,17.67560
19-07-2024,17.65240
18-07-2024,17.63810
16-07-2024,17.63240
15-07-2024,17.60690
12-07-2024,17.59170
11-07-2024,17.59870
10-07-2024,17.60670
09-07-2024,17.58900
08-07-2024,17.58290
05-07-2024,17.56550
04-07-2024,17.58560
03-07-2024,17.58950
02-07-2024,17.57410
01-07-2024,17.55530
28-06-2024,17.55620
27-06-2024,17.57760
26-06-2024,17.57440
25-06-2024,17.58180
24-06-2024,17.60620
21-06-2024,17.59500
20-06-2024,17.56470
19-06-2024,17.56060
18-06-2024,17.51810
14-06-2024,17.49680
13-06-2024,17.47610
12-06-2024,17.43840
11-06-2024,17.43280
10-06-2024,17.40800
07-06-2024,17.40610
06-06-2024,17.39840
05-06-2024,17.35410
04-06-2024,17.32710
03-06-2024,17.46270
31-05-2024,17.38230
30-05-2024,17.37170
29-05-2024,17.36810
28-05-2024,17.39650
27-05-2024,17.41260
24-05-2024,17.38560
22-05-2024,17.37990
21-05-2024,17.31970
17-05-2024,17.29590
16-05-2024,17.31190
15-05-2024,17.29490
14-05-2024,17.26270
13-05-2024,17.24340
10-05-2024,17.22200
09-05-2024,17.19710
08-05-2024,17.18750
07-05-2024,17.19340
06-05-2024,17.22640
03-05-2024,17.15750
02-05-2024,17.12140
30-04-2024,17.08380
29-04-2024,17.08990
26-04-2024,17.07750
25-04-2024,17.07480
24-04-2024,17.08840
23-04-2024,17.10470
22-04-2024,17.07320
19-04-2024,17.03440
18-04-2024,17.07600
16-04-2024,17.06370
15-04-2024,17.08550
12-04-2024,17.06820
10-04-2024,17.14800
08-04-2024,17.10250
05-04-2024,17.14800
04-04-2024,17.16810
03-04-2024,17.15530
02-04-2024,17.15400
31-03-2024,17.23000
28-03-2024,17.22530
27-03-2024,17.16150
26-03-2024,17.13640
22-03-2024,17.13540
21-03-2024,17.17450
20-03-2024,17.12320
19-03-2024,17.12230
18-03-2024,17.12670
15-03-2024,17.16100
14-03-2024,17.17510
13-03-2024,17.18000
12-03-2024,17.18910
11-03-2024,17.20120
07-03-2024,17.16770
06-03-2024,17.14250
05-03-2024,17.14490
04-03-2024,17.13950
01-03-2024,17.12780
29-02-2024,17.09570
28-02-2024,17.09980
27-02-2024,17.09690
26-02-2024,17.10370
23-02-2024,17.08610
22-02-2024,17.09460
21-02-2024,17.10830
20-02-2024,17.09480
16-02-2024,17.06260
15-02-2024,17.07400
14-02-2024,17.03050
13-02-2024,17.03810
12-02-2024,17.04270
09-02-2024,17.03020
08-02-2024,17.06190
07-02-2024,17.05870
06-02-2024,17.03940
05-02-2024,17.03120
02-02-2024,17.05680
01-02-2024,17.02450
31-01-2024,16.94020
30-01-2024,16.92690
29-01-2024,16.92390
25-01-2024,16.90010
24-01-2024,16.89160
23-01-2024,16.88720
19-01-2024,16.86940
18-01-2024,16.86110
17-01-2024,16.87480
16-01-2024,16.88750
15-01-2024,16.88580
12-01-2024,16.85050
11-01-2024,16.85900
10-01-2024,16.84670
09-01-2024,16.83140
08-01-2024,16.81860
05-01-2024,16.77870
04-01-2024,16.78550
03-01-2024,16.78910
02-01-2024,16.79810
01-01-2024,16.80230
29-12-2023,16.81900
28-12-2023,16.78600
27-12-2023,16.78610
26-12-2023,16.79030
22-12-2023,16.77410
21-12-2023,16.77490
20-12-2023,16.78500
19-12-2023,16.78410
18-12-2023,16.78840
15-12-2023,16.77350
14-12-2023,16.75060
13-12-2023,16.68970
12-12-2023,16.66980
11-12-2023,16.66140
08-12-2023,16.66320
07-12-2023,16.67770
06-12-2023,16.66650
05-12-2023,16.64600
04-12-2023,16.63680
01-12-2023,16.61090
30-11-2023,16.62550
29-11-2023,16.63910
28-11-2023,16.61280
24-11-2023,16.60080
23-11-2023,16.62180
22-11-2023,16.61740
21-11-2023,16.60630
20-11-2023,16.62120
17-11-2023,16.65150
16-11-2023,16.63460
15-11-2023,16.62900
13-11-2023,16.56440
10-11-2023,16.54600
09-11-2023,16.57740
08-11-2023,16.57070
07-11-2023,16.55030
06-11-2023,16.53650
03-11-2023,16.51650
02-11-2023,16.50350
01-11-2023,16.46740
31-10-2023,16.47260
30-10-2023,16.45480
27-10-2023,16.46260
26-10-2023,16.44400
25-10-2023,16.45900
23-10-2023,16.41520
20-10-2023,16.42690
19-10-2023,16.41560
18-10-2023,16.42820
17-10-2023,16.44640
16-10-2023,16.44080
13-10-2023,16.43900
12-10-2023,16.43440
11-10-2023,16.41950
10-10-2023,16.38090
09-10-2023,16.36560
06-10-2023,16.39840
05-10-2023,16.50370
04-10-2023,16.47150
03-10-2023,16.47970
29-09-2023,16.49850
27-09-2023,16.52510
26-09-2023,16.53070
25-09-2023,16.52940
22-09-2023,16.53050
21-09-2023,16.53770
20-09-2023,16.52530
18-09-2023,16.51770
15-09-2023,16.51210
14-09-2023,16.55250
13-09-2023,16.49400
12-09-2023,16.42920
11-09-2023,16.42550
08-09-2023,16.45640
07-09-2023,16.47430
06-09-2023,16.45080
05-09-2023,16.45270
04-09-2023,16.45770
01-09-2023,16.47240
31-08-2023,16.47520
30-08-2023,16.46330
29-08-2023,16.46570
28-08-2023,16.46250
25-08-2023,16.42920
24-08-2023,16.43910
23-08-2023,16.43120
22-08-2023,16.40670
21-08-2023,16.40110
18-08-2023,16.39070
17-08-2023,16.36030
14-08-2023,16.38460
11-08-2023,16.38390
10-08-2023,16.40630
09-08-2023,16.38620
08-08-2023,16.38570
07-08-2023,16.36470
04-08-2023,16.35750
03-08-2023,16.35440
02-08-2023,16.38110
01-08-2023,16.37760
31-07-2023,16.36190
28-07-2023,16.36190
27-07-2023,16.39550
26-07-2023,16.39920
25-07-2023,16.38920
24-07-2023,16.40260
21-07-2023,16.38350
20-07-2023,16.38260
19-07-2023,16.38220
18-07-2023,16.39200
17-07-2023,16.37220
14-07-2023,16.35530
13-07-2023,16.35710
12-07-2023,16.31610
11-07-2023,16.32670
10-07-2023,16.28820
07-07-2023,16.27950
06-07-2023,16.28670
05-07-2023,16.30730
04-07-2023,16.29600
03-07-2023,16.29760
30-06-2023,16.29480
28-06-2023,16.31860
27-06-2023,16.31490
26-06-2023,16.30970
23-06-2023,16.29400
22-06-2023,16.28390
21-06-2023,16.29480
20-06-2023,16.29580
19-06-2023,16.29620
16-06-2023,16.29850
15-06-2023,16.29050
14-06-2023,16.29930
13-06-2023,16.30390
12-06-2023,16.29350
09-06-2023,16.27310
08-06-2023,16.27700
07-06-2023,16.30350
06-06-2023,16.30110
05-06-2023,16.29160
02-06-2023,16.29360
01-06-2023,16.29070
31-05-2023,16.28040
30-05-2023,16.26260
29-05-2023,16.25830
26-05-2023,16.26240
25-05-2023,16.25550
24-05-2023,16.26230
23-05-2023,16.24970
22-05-2023,16.26700
19-05-2023,16.23670
18-05-2023,16.24760
17-05-2023,16.24980
16-05-2023,16.25070
15-05-2023,16.22670
12-05-2023,16.22150
11-05-2023,16.20300
10-05-2023,16.19550
09-05-2023,16.19110
08-05-2023,16.18550
04-05-2023,16.19600
03-05-2023,16.19520
02-05-2023,16.14230
28-04-2023,16.12740
27-04-2023,16.13540
26-04-2023,16.12350
25-04-2023,16.12390
24-04-2023,16.11340
21-04-2023,16.07910
20-04-2023,16.05880
19-04-2023,16.04390
18-04-2023,16.04250
17-04-2023,16.02600
13-04-2023,16.03280
12-04-2023,16.03820
11-04-2023,16.02710
10-04-2023,16.03200
06-04-2023,16.02600
05-04-2023,15.98530
03-04-2023,15.96010
31-03-2023,15.95790
29-03-2023,15.95420
28-03-2023,15.93010
27-03-2023,15.93100
24-03-2023,15.91810
23-03-2023,15.90440
21-03-2023,15.89550
20-03-2023,15.90560
17-03-2023,15.88160
16-03-2023,15.87520
15-03-2023,15.87240
14-03-2023,15.86790
13-03-2023,15.86000
10-03-2023,15.82160
09-03-2023,15.80930
08-03-2023,15.79990
06-03-2023,15.81590
03-03-2023,15.80670
02-03-2023,15.79120
01-03-2023,15.78630
28-02-2023,15.76350
27-02-2023,15.75380
24-02-2023,15.76530
23-02-2023,15.76970
22-02-2023,15.75250
21-02-2023,15.76900
20-02-2023,15.77960
17-02-2023,15.76440
16-02-2023,15.77690
15-02-2023,15.75780
14-02-2023,15.74460
13-02-2023,15.74200
10-02-2023,15.73960
09-02-2023,15.74700
08-02-2023,15.75320
07-02-2023,15.76560
06-02-2023,15.75720
03-02-2023,15.76780
02-02-2023,15.75590
01-02-2023,15.76810
31-01-2023,15.71830
30-01-2023,15.70730
27-01-2023,15.71550
25-01-2023,15.72590
24-01-2023,15.72470
23-01-2023,15.72970
20-01-2023,15.73170
19-01-2023,15.74400
18-01-2023,15.72840
17-01-2023,15.72820
16-01-2023,15.72870
13-01-2023,15.73480
12-01-2023,15.72750
11-01-2023,15.72590
10-01-2023,15.72200
09-01-2023,15.70700
06-01-2023,15.68930
05-01-2023,15.69570
04-01-2023,15.69400
03-01-2023,15.69180
02-01-2023,15.68430
30-12-2022,15.67820
29-12-2022,15.68020
