date,nav
20-09-2024,24.53510
19-09-2024,24.54070
17-09-2024,24.49820
16-09-2024,24.52430
13-09-2024,24.47050
12-09-2024,24.44690
11-09-2024,24.41720
10-09-2024,24.37650
09-09-2024,24.36440
06-09-2024,24.35140
05-09-2024,24.35230
04-09-2024,24.34720
03-09-2024,24.32300
02-09-2024,24.30890
30-08-2024,24.31350
29-08-2024,24.31200
28-08-2024,24.30820
27-08-2024,24.30300
26-08-2024,24.31290
23-08-2024,24.29110
22-08-2024,24.29670
21-08-2024,24.29250
20-08-2024,24.28600
19-08-2024,24.26410
16-08-2024,24.23740
14-08-2024,24.24110
13-08-2024,24.20250
12-08-2024,24.20090
09-08-2024,24.19310
08-08-2024,24.19240
07-08-2024,24.20710
06-08-2024,24.18830
05-08-2024,24.19240
02-08-2024,24.13520
01-08-2024,24.11210
31-07-2024,24.10110
30-07-2024,24.09100
29-07-2024,24.11410
26-07-2024,24.08710
25-07-2024,24.06480
24-07-2024,24.03850
23-07-2024,24.02480
22-07-2024,24.01720
19-07-2024,24.00740
18-07-2024,23.99980
16-07-2024,23.98860
15-07-2024,23.96020
12-07-2024,23.93890
11-07-2024,23.94050
10-07-2024,23.94290
09-07-2024,23.92300
08-07-2024,23.91800
05-07-2024,23.89830
04-07-2024,23.89980
03-07-2024,23.89960
02-07-2024,23.88140
01-07-2024,23.87230
28-06-2024,23.86720
27-06-2024,23.87090
26-06-2024,23.86750
25-06-2024,23.87900
24-06-2024,23.89310
21-06-2024,23.88120
20-06-2024,23.86000
19-06-2024,23.85880
18-06-2024,23.83630
14-06-2024,23.81850
13-06-2024,23.81230
12-06-2024,23.77250
11-06-2024,23.76760
10-06-2024,23.74460
07-06-2024,23.74800
06-06-2024,23.74370
05-06-2024,23.70680
04-06-2024,23.67000
03-06-2024,23.80930
31-05-2024,23.73360
30-05-2024,23.71690
29-05-2024,23.70580
28-05-2024,23.72210
27-05-2024,23.74120
24-05-2024,23.71970
22-05-2024,23.70620
21-05-2024,23.64860
17-05-2024,23.60850
16-05-2024,23.62950
15-05-2024,23.61100
14-05-2024,23.57560
13-05-2024,23.55780
10-05-2024,23.53200
09-05-2024,23.51000
08-05-2024,23.49760
07-05-2024,23.50440
06-05-2024,23.53370
03-05-2024,23.46360
02-05-2024,23.43390
30-04-2024,23.38570
29-04-2024,23.38820
26-04-2024,23.37520
25-04-2024,23.36400
24-04-2024,23.37970
23-04-2024,23.39760
22-04-2024,23.36210
19-04-2024,23.30940
18-04-2024,23.36550
16-04-2024,23.34580
15-04-2024,23.37210
12-04-2024,23.35270
10-04-2024,23.43950
08-04-2024,23.38260
05-04-2024,23.43190
04-04-2024,23.44870
03-04-2024,23.43350
02-04-2024,23.42490
31-03-2024,23.49710
28-03-2024,23.49030
27-03-2024,23.43070
26-03-2024,23.40370
22-03-2024,23.39990
21-03-2024,23.44100
20-03-2024,23.38450
19-03-2024,23.38220
18-03-2024,23.38810
15-03-2024,23.41760
14-03-2024,23.43390
13-03-2024,23.43430
12-03-2024,23.44910
11-03-2024,23.46270
07-03-2024,23.42750
06-03-2024,23.39810
05-03-2024,23.39050
04-03-2024,23.37810
01-03-2024,23.36780
29-02-2024,23.33970
28-02-2024,23.34860
27-02-2024,23.34130
26-02-2024,23.35110
23-02-2024,23.32520
22-02-2024,23.33880
21-02-2024,23.35310
20-02-2024,23.33250
16-02-2024,23.28010
15-02-2024,23.28990
14-02-2024,23.23530
13-02-2024,23.25220
12-02-2024,23.26240
09-02-2024,23.23800
08-02-2024,23.28200
07-02-2024,23.28270
06-02-2024,23.25450
05-02-2024,23.24560
02-02-2024,23.28120
01-02-2024,23.24090
31-01-2024,23.10690
30-01-2024,23.08620
29-01-2024,23.07510
25-01-2024,23.03860
24-01-2024,23.01830
23-01-2024,23.01540
19-01-2024,22.98920
18-01-2024,22.98260
17-01-2024,23.00300
16-01-2024,23.02260
15-01-2024,23.01770
12-01-2024,22.95900
11-01-2024,22.96730
10-01-2024,22.95040
09-01-2024,22.93060
08-01-2024,22.91610
05-01-2024,22.86560
04-01-2024,22.88190
03-01-2024,22.88350
02-01-2024,22.88620
01-01-2024,22.89050
29-12-2023,22.92540
28-12-2023,22.87940
27-12-2023,22.88200
26-12-2023,22.89850
22-12-2023,22.88200
21-12-2023,22.89000
20-12-2023,22.91410
19-12-2023,22.90760
18-12-2023,22.91370
15-12-2023,22.89130
14-12-2023,22.84440
13-12-2023,22.74480
12-12-2023,22.71920
11-12-2023,22.71000
08-12-2023,22.70900
07-12-2023,22.73570
