date,nav
20-09-2024,249.74000
19-09-2024,248.20000
18-09-2024,248.85000
17-09-2024,250.31000
16-09-2024,249.74000
13-09-2024,250.23000
12-09-2024,249.20000
11-09-2024,247.54000
10-09-2024,247.95000
09-09-2024,244.92000
06-09-2024,244.94000
05-09-2024,246.98000
04-09-2024,245.91000
03-09-2024,246.15000
02-09-2024,244.60000
30-08-2024,244.52000
29-08-2024,243.09000
28-08-2024,244.01000
27-08-2024,244.63000
26-08-2024,244.09000
23-08-2024,243.92000
22-08-2024,243.81000
21-08-2024,244.03000
20-08-2024,241.03000
19-08-2024,240.30000
16-08-2024,239.80000
14-08-2024,236.60000
13-08-2024,237.56000
12-08-2024,239.82000
09-08-2024,240.43000
08-08-2024,240.51000
07-08-2024,240.63000
06-08-2024,237.55000
05-08-2024,237.70000
02-08-2024,243.67000
01-08-2024,246.29000
31-07-2024,247.16000
30-07-2024,246.41000
29-07-2024,245.40000
26-07-2024,243.97000
25-07-2024,242.13000
24-07-2024,241.26000
23-07-2024,239.53000
22-07-2024,238.58000
19-07-2024,237.27000
18-07-2024,242.02000
16-07-2024,243.48000
15-07-2024,242.27000
12-07-2024,240.93000
11-07-2024,241.64000
10-07-2024,241.90000
09-07-2024,242.79000
08-07-2024,241.32000
05-07-2024,242.19000
04-07-2024,242.11000
03-07-2024,240.76000
02-07-2024,240.45000
01-07-2024,240.43000
28-06-2024,238.93000
27-06-2024,239.10000
26-06-2024,237.71000
25-06-2024,237.89000
24-06-2024,238.61000
21-06-2024,237.36000
20-06-2024,236.84000
19-06-2024,237.13000
18-06-2024,238.99000
14-06-2024,238.99000
13-06-2024,236.03000
12-06-2024,234.02000
11-06-2024,232.82000
10-06-2024,230.60000
07-06-2024,228.48000
06-06-2024,225.48000
05-06-2024,222.30000
04-06-2024,216.18000
03-06-2024,223.77000
31-05-2024,221.31000
30-05-2024,221.11000
29-05-2024,223.32000
28-05-2024,222.81000
27-05-2024,222.96000
24-05-2024,223.23000
23-05-2024,223.52000
22-05-2024,221.97000
21-05-2024,220.94000
17-05-2024,220.18000
16-05-2024,217.48000
15-05-2024,213.93000
14-05-2024,212.45000
13-05-2024,210.76000
10-05-2024,208.65000
09-05-2024,207.12000
08-05-2024,210.28000
07-05-2024,208.89000
06-05-2024,209.53000
03-05-2024,210.03000
02-05-2024,210.81000
30-04-2024,210.16000
29-04-2024,208.52000
26-04-2024,207.91000
25-04-2024,207.62000
24-04-2024,207.71000
23-04-2024,205.94000
22-04-2024,205.00000
19-04-2024,203.46000
18-04-2024,203.99000
16-04-2024,203.95000
15-04-2024,203.33000
12-04-2024,204.79000
10-04-2024,204.94000
09-04-2024,204.27000
08-04-2024,205.59000
05-04-2024,205.38000
04-04-2024,204.54000
03-04-2024,204.12000
02-04-2024,203.16000
01-04-2024,202.01000
31-03-2024,199.10000
28-03-2024,199.13000
27-03-2024,197.63000
26-03-2024,196.75000
22-03-2024,197.53000
21-03-2024,196.13000
20-03-2024,194.19000
19-03-2024,193.49000
18-03-2024,195.16000
15-03-2024,193.80000
14-03-2024,193.72000
13-03-2024,190.80000
12-03-2024,195.98000
11-03-2024,197.38000
07-03-2024,198.61000
06-03-2024,198.25000
05-03-2024,199.17000
04-03-2024,200.33000
01-03-2024,200.52000
29-02-2024,200.52000
28-02-2024,200.37000
27-02-2024,202.90000
26-02-2024,203.16000
23-02-2024,204.25000
22-02-2024,203.96000
21-02-2024,203.23000
20-02-2024,204.40000
19-02-2024,205.01000
16-02-2024,202.85000
15-02-2024,201.58000
14-02-2024,200.49000
13-02-2024,199.48000
12-02-2024,199.87000
09-02-2024,201.84000
08-02-2024,202.41000
07-02-2024,203.11000
06-02-2024,203.43000
05-02-2024,200.80000
02-02-2024,201.28000
01-02-2024,200.73000
31-01-2024,200.72000
30-01-2024,198.71000
29-01-2024,198.70000
25-01-2024,197.67000
24-01-2024,198.77000
23-01-2024,196.31000
19-01-2024,200.44000
18-01-2024,199.71000
17-01-2024,200.59000
16-01-2024,201.41000
15-01-2024,201.90000
12-01-2024,202.08000
11-01-2024,201.50000
10-01-2024,201.11000
09-01-2024,200.09000
08-01-2024,199.50000
05-01-2024,200.91000
04-01-2024,199.41000
03-01-2024,198.66000
02-01-2024,199.07000
01-01-2024,199.34000
29-12-2023,198.59000
28-12-2023,196.76000
27-12-2023,196.06000
26-12-2023,195.06000
22-12-2023,194.38000
21-12-2023,192.46000
20-12-2023,191.15000
19-12-2023,194.26000
18-12-2023,194.25000
15-12-2023,193.81000
14-12-2023,193.39000
13-12-2023,192.62000
12-12-2023,192.05000
11-12-2023,193.36000
08-12-2023,192.21000
07-12-2023,193.11000
06-12-2023,192.33000
05-12-2023,192.18000
04-12-2023,191.72000
01-12-2023,190.63000
30-11-2023,190.16000
29-11-2023,189.07000
28-11-2023,188.93000
24-11-2023,188.84000
23-11-2023,189.16000
22-11-2023,188.89000
21-11-2023,188.76000
20-11-2023,188.06000
17-11-2023,187.88000
16-11-2023,187.61000
15-11-2023,186.38000
13-11-2023,184.89000
10-11-2023,184.06000
09-11-2023,183.23000
08-11-2023,184.11000
07-11-2023,182.97000
06-11-2023,182.26000
03-11-2023,181.40000
02-11-2023,179.98000
01-11-2023,179.58000
31-10-2023,179.82000
30-10-2023,179.50000
27-10-2023,179.69000
26-10-2023,177.96000
25-10-2023,179.60000
23-10-2023,180.08000
20-10-2023,184.20000
19-10-2023,185.35000
18-10-2023,185.42000
17-10-2023,185.92000
16-10-2023,186.07000
13-10-2023,186.47000
12-10-2023,186.56000
11-10-2023,185.91000
10-10-2023,184.97000
09-10-2023,183.80000
06-10-2023,185.07000
05-10-2023,184.65000
04-10-2023,184.22000
03-10-2023,185.04000
29-09-2023,185.48000
27-09-2023,186.29000
26-09-2023,184.96000
25-09-2023,185.19000
22-09-2023,185.27000
21-09-2023,185.30000
20-09-2023,186.70000
18-09-2023,187.20000
15-09-2023,188.43000
14-09-2023,187.04000
13-09-2023,185.77000
12-09-2023,186.25000
11-09-2023,189.86000
08-09-2023,188.63000
07-09-2023,187.39000
06-09-2023,186.50000
05-09-2023,185.55000
04-09-2023,184.14000
01-09-2023,183.56000
31-08-2023,183.32000
30-08-2023,182.84000
29-08-2023,181.97000
28-08-2023,181.52000
25-08-2023,181.16000
24-08-2023,182.11000
23-08-2023,181.33000
22-08-2023,180.90000
21-08-2023,180.51000
18-08-2023,179.48000
17-08-2023,179.68000
16-08-2023,179.33000
14-08-2023,178.24000
11-08-2023,179.28000
10-08-2023,179.19000
09-08-2023,179.25000
08-08-2023,178.99000
07-08-2023,178.12000
04-08-2023,178.75000
03-08-2023,177.93000
02-08-2023,178.70000
01-08-2023,180.12000
31-07-2023,179.53000
28-07-2023,177.11000
27-07-2023,176.68000
26-07-2023,176.61000
25-07-2023,176.28000
24-07-2023,176.35000
21-07-2023,177.03000
20-07-2023,177.63000
19-07-2023,177.58000
18-07-2023,177.56000
17-07-2023,177.97000
14-07-2023,176.31000
13-07-2023,175.00000
12-07-2023,175.50000
11-07-2023,175.13000
10-07-2023,173.12000
07-07-2023,173.63000
06-07-2023,174.66000
05-07-2023,174.17000
04-07-2023,172.99000
03-07-2023,172.45000
